Id,SalePrice
1461,121257.5016235786
1462,133303.9299202233
1463,169238.6492420102
1464,197338.27080113348
1465,197482.4637758392
1466,180959.8590862637
1467,200341.89274814958
1468,173221.0964079362
1469,206429.85383360437
1470,117635.91489961836
1471,204514.10025541927
1472,132971.97538625798
1473,109279.7214143367
1474,152085.39842573507
1475,114564.3953144711
1476,309655.61586933583
1477,248292.89972079382
1478,288092.2745520598
1479,269001.34575341246
1480,385530.1847776107
1481,285250.5059280386
1482,213416.87768128724
1483,170554.29519983963
1484,173563.19915469643
1485,206360.02541765245
1486,208242.8735976636
1487,289517.26328223036
1488,261489.01411214727
1489,178922.1775712974
1490,231929.23476109072
1491,210811.1310235986
1492,105961.38222035929
1493,226318.0592922885
1494,288995.1584975389
1495,274691.1716272319
1496,220841.84012155817
1497,159888.8609847955
1498,153505.0247286146
1499,163885.01003104402
1500,152329.72673762776
1501,185034.90316776605
1502,141812.53348477953
1503,290781.69000064186
1504,246657.6287850961
1505,222553.99501641886
1506,199089.3149919042
1507,241821.58102398342
1508,199480.64642680506
1509,152258.23159708735
1510,143382.86898511648
1511,145768.79366855999
1512,187670.55665091425
1513,163165.00942955026
1514,155477.75703238626
1515,206682.5899122185
1516,163361.16880346485
1517,163311.20190924476
1518,119538.11728469329
1519,242020.2911141559
1520,123435.3308228848
1521,111511.48031854397
1522,204978.40130036394
1523,74328.78268383315
1524,119499.9944592386
1525,91546.05344594875
1526,79174.43335049925
1527,87517.28816545848
1528,168241.9311277126
1529,127060.90279233549
1530,243889.51443971414
1531,144336.5500508945
1532,119570.64414511784
1533,144883.75294206454
1534,144052.25236430392
1535,162443.30633399216
1536,114784.03438353818
1537,39127.239819063805
1538,196001.29322744464
1539,218156.965154049
1540,105405.87663458893
1541,152067.36712950445
1542,150581.3796701308
1543,203147.73226287263
1544,93896.37881925725
1545,149909.9476414048
1546,140997.1373418877
1547,162555.1860173326
1548,152146.4144924383
1549,125204.27460556081
1550,128003.33467934001
1551,151537.2758885373
1552,135718.1151908168
1553,167376.85634158412
1554,136647.50340029947
1555,155830.93912116042
1556,97467.70219905186
1557,87637.10503920447
1558,110251.6554704064
1559,70621.3937362209
1560,122867.13204368111
1561,124321.42700904026
1562,134749.95261187875
1563,132528.95872773044
1564,147206.50813395134
1565,137931.16210521222
1566,245915.7580678498
1567,62800.704595520976
1568,222478.29565797653
1569,84139.795942344
1570,146142.80627062824
1571,142574.1669774435
1572,133408.0395483768
1573,250285.80788172758
1574,114019.70271939249
1575,243311.38728787866
1576,255587.76634135074
1577,199293.27442702837
1578,142156.80272805318
1579,132744.41901769792
1580,210506.6063006376
1581,141781.976874633
1582,126297.11218772177
1583,308167.077233928
1584,227857.8259003975
1585,154786.55339364638
1586,71108.8048443367
1587,116493.32245003339
1588,143550.73064649245
1589,102145.38089039433
1590,147155.66337303654
1591,74635.13774117129
1592,138846.90262710047
1593,146413.57178163435
1594,128375.83420892619
1595,122159.85910942731
1596,207618.01241467358
1597,168344.20093156467
1598,204148.35206011124
1599,202008.53458407894
1600,187083.38059038087
1601,43100.3408818692
1602,144114.64152771444
1603,75781.2190791003
1604,251137.43746074964
1605,267823.5174387973
1606,170006.0486807865
1607,165569.45324256527
1608,228655.6293544846
1609,195774.33767612162
1610,155124.863497545
1611,162892.23281942215
1612,161110.94323872775
1613,176068.1236255034
1614,126544.71968158055
1615,72343.30735461472
1616,55177.4236216424
1617,59671.6636435932
1618,125821.96498655947
1619,155073.36569819972
1620,175949.15284761833
1621,134196.2109353682
1622,126824.50675172382
1623,259265.37794680824
1624,206950.77928967564
1625,118079.26654804137
1626,192722.00986812694
1627,190641.98036049667
1628,280453.26449602435
1629,196243.71214654215
1630,308087.7173836484
1631,209687.3879687033
1632,226587.57745389605
1633,194665.7311442626
1634,195467.51776568464
1635,189580.5591300748
1636,166020.35253181646
1637,193305.7615221265
1638,216093.80598912167
1639,198643.3307469295
1640,256518.51796791784
1641,197707.84737366054
1642,226183.3452263706
1643,225114.67430977232
1644,232994.3624417301
1645,245836.89330176834
1646,180819.2599518745
1647,173466.7796610758
1648,134260.8027997819
1649,130177.83489623724
1650,115198.96423422743
1651,110131.37507647311
1652,138308.3287993254
1653,138472.7961863844
1654,154547.08496084076
1655,150885.20531906525
1656,142953.61983419594
1657,154812.46855911484
1658,146816.26428478037
1659,129951.38898216991
1660,140702.91205280798
1661,366884.8826078358
1662,320171.6454930708
1663,320022.0218047586
1664,408751.81963428715
1665,285654.0009007171
1666,289323.94225073105
1667,306046.3151634474
1668,311450.7522221623
1669,294534.0958920062
1670,307683.99843865226
1671,257245.2552487926
1672,372822.9789050089
1673,286108.85847123445
1674,258036.1952661808
1675,185627.28755501693
1676,197446.57632053865
1677,211864.7343923872
1678,385533.7174073141
1679,313733.3402009917
1680,276764.9649587512
1681,243749.85554745712
1682,284212.31701853115
1683,192007.75832308445
1684,205497.40386046527
1685,179746.55910426297
1686,174848.62212302245
1687,184032.5872374851
1688,208263.20988383435
1689,208188.86915025918
1690,218012.00953418377
1691,206790.13808767765
1692,265554.1674334187
1693,185013.78502410196
1694,196451.52412329928
1695,186879.85153747408
1696,275306.9962826852
1697,189972.866589683
1698,320015.7761245824
1699,301859.9283957201
1700,247980.28305694985
1701,273531.6306316807
1702,256809.24990110693
1703,261204.62181913957
1704,280849.17026158946
1705,237742.0184647214
1706,362294.0863506049
1707,188850.70981045428
1708,204097.65536844416
1709,269106.45408260624
1710,230690.01907153393
1711,275239.2376036722
1712,251030.7219446852
1713,265715.48936115915
1714,219831.3842704118
1715,204965.46505135077
1716,179309.0396604879
1717,193461.18441763276
1718,140062.47289668128
1719,207890.01210295095
1720,249759.6193059386
1721,182650.0715815426
1722,130019.88044336962
1723,164164.2657959765
1724,226495.11056963366
1725,237034.2617030783
1726,185552.7058968827
1727,147095.114141615
1728,195805.9070850151
1729,166781.0767222006
1730,170869.81045626954
1731,119918.1582873544
1732,119083.49573490431
1733,108145.192782533
1734,106127.22392692452
1735,123484.85645603004
1736,97848.5749412839
1737,331269.48503029975
1738,234213.91615948372
1739,261910.51933765842
1740,182051.0969309056
1741,183735.02798090305
1742,168018.2362283856
1743,181560.8022652889
1744,295876.34946354537
1745,212239.6880479745
1746,212200.93751771643
1747,229193.6415522279
1748,219694.62447222753
1749,154223.3372730055
1750,142886.8137233738
1751,254237.2645706694
1752,104819.74751116254
1753,147516.90699753945
1754,226450.57319222542
1755,162106.2114833739
1756,143126.86225914385
1757,111525.3791690151
1758,156707.94300555636
1759,178815.2282292327
1760,174752.60006709758
1761,161969.0914037252
1762,166013.46840929578
1763,166059.44573997718
1764,106431.84100155102
1765,187372.34724077128
1766,209528.47090858303
1767,251444.09881065146
1768,134979.94547316583
1769,182626.80208249565
1770,157193.46020757535
1771,105318.30178040906
1772,115983.19183025078
1773,105279.39667405572
1774,137073.53518811788
1775,139945.8712015337
1776,143775.751453634
1777,112072.15375178994
1778,134828.5310173832
1779,128639.3897617642
1780,193546.5090300151
1781,109565.2824425943
1782,45829.68859931396
1783,135254.21623490367
1784,104494.39436173195
1785,119879.45308550762
1786,178273.9114315455
1787,158994.98710222205
1788,23500.941774830804
1789,95683.72508894082
1790,55848.86403613421
1791,211248.14011899673
1792,164776.93509741488
1793,160660.4014755761
1794,178921.7944078109
1795,136132.74232698267
1796,130270.87275868945
1797,143629.5958047415
1798,98204.44510229432
1799,118739.8673363385
1800,101631.80134947447
1801,108374.8451124552
1802,166250.4762235704
1803,164672.12314874365
1804,129758.88607122039
1805,141688.06206778542
1806,147200.14757907472
1807,178616.75095988496
1808,118526.3377054237
1809,120930.4158822099
1810,149249.11621937493
1811,60844.94158161897
1812,102197.32569387916
1813,128119.62241000438
1814,82518.52861798706
1815,36985.94005474483
1816,105734.4974133767
1817,96622.076317598
1818,157469.83265788353
1819,120681.77748025197
1820,56671.49219660286
1821,143554.1660426528
1822,146745.24682474544
1823,31618.253925301135
1824,127629.82293007558
1825,150030.0668157047
1826,94685.35292629444
1827,115186.78207246272
1828,149720.09415285883
1829,120544.59035212488
1830,158278.16632294713
1831,193692.54757580545
1832,115065.21123182739
1833,153478.1928976652
1834,125232.10672290635
1835,126177.10041851981
1836,128517.0682419982
1837,98577.43537677883
1838,131415.33352767292
1839,77525.42421825847
1840,161746.26886027388
1841,148401.85178910044
1842,101682.10516527749
1843,118718.63302346191
1844,127020.24462881067
1845,137168.08135259326
1846,148044.4699172402
1847,151701.92986257805
1848,22589.19328863034
1849,131365.32405296003
1850,113151.12944324117
1851,156287.60306650575
1852,137542.4163671428
1853,114945.78504722926
1854,180671.36483712483
1855,158645.18953555368
1856,237336.45549800235
1857,132988.51426032523
1858,127986.78259304597
1859,122314.48240361118
1860,159176.20403388317
1861,121492.09680468694
1862,291497.30633391684
1863,289651.5973704016
1864,287106.8069237404
1865,325789.59607948596
1866,315607.1276524429
1867,242107.55388690636
1868,277419.9085441305
1869,228152.1354428468
1870,249985.3814775016
1871,249872.18583493272
1872,174973.65221611748
1873,224179.1661808443
1874,141051.34827255958
1875,205480.80164119962
1876,206825.31267333135
1877,221087.59744068224
1878,216697.17913738114
1879,106226.07673133176
1880,145152.4442652719
1881,247857.2406599369
1882,246253.5994617351
1883,189756.20444118732
1884,203897.39414250932
1885,250579.57848866505
1886,269166.195117348
1887,238565.77060228388
1888,293904.03906602587
1889,167909.73639003478
1890,107590.16726658226
1891,145295.7957480849
1892,85523.34984781907
1893,127068.72417861514
1894,106655.9476913662
1895,147869.11358020885
1896,134331.0618863135
1897,111794.05850015662
1898,137629.09465082793
1899,150539.52797236072
1900,171156.4509034612
1901,165512.4568349704
1902,135579.53267528897
1903,217062.05940942012
1904,128703.88833011535
1905,189517.09076056874
1906,152673.215171276
1907,199397.1014157968
1908,132881.61961550324
1909,155104.14318742242
1910,136878.906263464
1911,209759.6844204209
1912,276210.65395457123
1913,173598.17813528108
1914,66585.09215089935
1915,247072.26056543796
1916,35451.72573509056
1917,258413.64854698174
1918,142835.0670971357
1919,194469.16009980266
1920,167890.1994755849
1921,326882.8898600463
1922,296072.3241567855
1923,216864.37141221308
1924,221615.28764782182
1925,223042.07976663217
1926,332485.5775480177
1927,120466.32523276901
1928,164578.57004727877
1929,114624.03851395159
1930,130263.24569648982
1931,140589.89163091
1932,136539.27317518194
1933,157780.26893521135
1934,183652.5218938291
1935,183085.9501749298
1936,184361.11410748307
1937,185255.80460134638
1938,175664.5587537801
1939,234477.7007391688
1940,194412.80405192636
1941,179355.77469384694
1942,195223.00005965307
1943,200882.62705073273
1944,273321.7307530679
1945,325780.45419689757
1946,165109.62460330897
1947,263525.36796229193
1948,180580.29713606997
1949,249748.04793232027
1950,210839.93073558062
1951,264696.0114961453
1952,223509.53328889003
1953,198602.92800767464
1954,214494.74983799132
1955,130751.09873670223
1956,315423.0829346259
1957,169840.44299984816
1958,303798.3108386763
1959,128583.55899946438
1960,82470.62154217111
1961,119094.43554202095
1962,125286.99996465724
1963,140596.210652794
1964,118382.63105558394
1965,136861.58369519282
1966,149044.36348051485
1967,273914.0962232349
1968,330492.89237179654
1969,322811.6086396843
1970,333508.7724652726
1971,394055.27298469865
1972,330701.3907952828
1973,270067.5332526197
1974,291776.4006629966
1975,393232.762411064
1976,292055.52407577424
1977,325633.4480702048
1978,289870.7779447669
1979,294903.38178237574
1980,177374.30885660672
1981,299467.86813380825
1982,226374.99944578647
1983,207999.56547037675
1984,179480.97855426348
1985,243061.10213700286
1986,239420.8695896722
1987,196019.63470376004
1988,181120.3843996874
1989,204261.746367282
1990,224027.53445959464
1991,216950.4189880835
1992,236558.46448391024
1993,185394.08462546114
1994,236096.62786122598
1995,195191.3673103999
1996,272648.53579212446
1997,283035.75447080797
1998,289673.4409966422
1999,266103.4688412829
2000,292567.13119775103
2001,267318.3670377801
2002,253728.53198527358
2003,260825.34932329552
2004,283216.17706123483
2005,220167.59917430626
2006,212734.14438246726
2007,257117.95117532974
2008,221148.49083233392
2009,195103.65007773787
2010,210197.10955238086
2011,164781.12372828787
2012,180321.5934240548
2013,168409.53260533093
2014,185825.8857682373
2015,198892.85338676814
2016,193188.0177128897
2017,198398.1360031995
2018,109598.56149388663
2019,145315.3387143619
2020,89504.75599191152
2021,87597.82850324945
2022,184774.84343061573
2023,128697.40597358975
2024,268223.97893491806
2025,319022.4012636009
2026,176558.04173990176
2027,151309.29518535966
2028,163121.37919656513
2029,167434.03235359024
2030,247938.8874104747
2031,243267.0599165766
2032,234162.81322019245
2033,249452.38155916682
2034,174881.9668532568
2035,233580.24277782906
2036,223880.50869378378
2037,226354.71939003724
2038,295087.9909830827
2039,212009.87773409928
2040,337162.17091252725
2041,261037.0663812284
2042,207261.8379235058
2043,172447.09556674538
2044,191935.2626168721
2045,209479.70103413495
2046,122864.73287697765
2047,129925.90891373856
2048,139383.0983363744
2049,118801.40739890863
2050,177143.97964914213
2051,119074.02549415734
2052,133977.56780148973
2053,137732.39389723307
2054,63224.45208578301
2055,148946.67696300056
2056,141727.41217071633
2057,95809.99862133618
2058,205023.31258458528
2059,133697.9198934848
2060,193636.80954356142
2061,189671.522884703
2062,109093.06840304704
2063,101430.31653656531
2064,120055.68867631583
2065,117171.45007744036
2066,179233.35040828236
2067,124046.25071067293
2068,121828.85328492429
2069,88297.1929860611
2070,109300.12994816108
2071,83908.09124212107
2072,123544.2593355854
2073,128183.24575107079
2074,177928.27527066297
2075,144880.71481183637
2076,122937.8821887183
2077,117936.4928369734
2078,98128.90334241884
2079,136829.2288755295
2080,135562.2302870592
2081,109188.76791871549
2082,101293.9458896087
2083,133557.24378692685
2084,87865.90123826731
2085,99217.55450496892
2086,176274.48959095008
2087,129915.23857309879
2088,98292.03793212096
2089,81618.81201853161
2090,136923.24575851928
2091,78151.17318813782
2092,145808.90845475602
2093,137294.429340736
2094,141884.291175514
2095,131736.61775981006
2096,97448.38278745417
2097,88860.98845051159
2098,121566.89771612524
2099,32514.637452323805
2100,56199.88299509417
2101,103541.99480307964
2102,157053.49117578496
2103,106222.54362040083
2104,129701.97210847912
2105,126061.44147418672
2106,28778.786763545708
2107,199171.29272724758
2108,135464.09898887645
2109,113253.08459505183
2110,136328.78997626156
2111,167043.1136282049
2112,133017.0707553893
2113,128379.71762405336
2114,130766.76481606998
2115,164796.15198510466
2116,122208.22543309024
2117,155495.81055759522
2118,145269.0739460881
2119,123934.18641552399
2120,116429.95723863132
2121,80483.60624143598
2122,93444.15106134955
2123,103000.66163333482
2124,181447.55497122952
2125,124648.42372498964
2126,146826.78022867138
2127,162623.20881953114
2128,141551.4034202583
2129,115439.31670782133
2130,138601.6339694648
2131,191421.81485581002
2132,126214.50223874999
2133,132108.47421746096
2134,145038.14800626785
2135,116452.25276622525
2136,30246.50382093282
2137,118887.01435297332
2138,133223.61907379585
2139,157447.15327658644
2140,134425.70490874443
2141,155090.07309327624
2142,109375.24064415437
2143,135484.68244307046
2144,94766.02262269869
2145,129546.77633075137
2146,182115.78455674043
2147,148474.7946709015
2148,164309.4147640234
2149,137140.53414967423
2150,227821.41058877623
2151,132731.19741922244
2152,163674.29504589597
2153,196154.8347471126
2154,106798.15411378653
2155,162642.57518824236
2156,256923.5994390205
2157,244883.72776178992
2158,227732.4461735324
2159,214170.5659573339
2160,187803.34366329922
2161,258708.06284131506
2162,369091.7884662219
2163,321241.01986365183
2164,251458.20508925174
2165,205595.5345483853
2166,151213.23925707024
2167,218508.98253345606
2168,193439.16021840204
2169,193204.40560944728
2170,210365.07815537835
2171,159806.25343621848
2172,130880.49245552835
2173,203315.8345505942
2174,230564.03850087384
2175,296760.4576993692
2176,284378.4319476413
2177,233839.51927919197
2178,225327.3338602418
2179,146464.4953106444
2180,239008.24434914906
2181,191346.26564107463
2182,224497.74104571273
2183,189703.56695813057
2184,126489.30133511801
2185,124539.90512468293
2186,163693.31851344276
2187,160648.30250736861
2188,160368.06413030392
2189,271013.9598063715
2190,71634.84130159242
2191,71928.51053804939
2192,55130.59557636303
2193,110350.80636762176
2194,116976.54331019637
2195,82018.23936951789
2196,71719.11969052465
2197,109754.95771124889
2198,174591.28157040942
2199,199689.84772461466
2200,167540.18326264597
2201,141645.77168877027
2202,219730.49864014122
2203,121242.68559639831
2204,155279.14469103795
2205,117662.44277816219
2206,143422.49035077007
2207,204138.13698264142
2208,245736.64194965851
2209,190830.6877561442
2210,133550.06357142096
2211,152794.71532603074
2212,131594.9440965231
2213,97475.19006401184
2214,125761.92405823502
2215,112356.98370351712
2216,128974.99396082247
2217,22713.62985927728
2218,88236.45474121906
2219,90416.77844638634
2220,63892.96556262323
2221,246990.6959471102
2222,231686.1545642584
2223,284380.9641839687
2224,238930.22070144117
2225,126928.02500735619
2226,178141.9738235001
2227,218217.99517520913
2228,274661.89777946705
2229,230420.98534089117
2230,142316.71241855342
2231,206750.5006577901
2232,200637.16400966374
2233,185833.66932413913
2234,248952.95862368192
2235,202136.3586220988
2236,250435.09608004708
2237,299012.2448424373
2238,251663.36681368575
2239,127970.32157599158
2240,159609.3964643851
2241,135789.4934076406
2242,107387.62376239919
2243,102436.61755357427
2244,83471.50927847135
2245,84394.25545493327
2246,131491.61497353762
2247,133999.93238171097
2248,112996.34724368155
2249,111524.22779883794
2250,130017.14327523694
2251,121761.74998027598
2252,191691.05354299967
2253,166099.1203399928
2254,183020.537741267
2255,205216.4939746851
2256,183139.54225667578
2257,194088.5874256763
2258,176659.82822321134
2259,182204.07660329936
2260,159150.63612084917
2261,200220.56815369858
2262,207422.74088358146
2263,309544.6882848685
2264,388374.63999662944
2265,148176.4434307461
2266,250218.77011568577
2267,325801.42607953097
2268,356689.0409781323
2269,168979.37166596658
2270,200683.57672273007
2271,228801.55772194488
2272,240882.80245654087
2273,170343.44099644863
2274,197878.7151559469
2275,173564.51745126082
2276,183482.95999142842
2277,193968.2493396938
2278,170290.91973722156
2279,99589.51197423704
2280,86124.98139880586
2281,160567.92974610382
2282,179538.6070461661
2283,136400.72543599026
2284,120502.72916631412
2285,139622.46926810162
2286,129674.85517295368
2287,306545.05006044556
2288,255809.45938932302
2289,301960.3298064583
2290,341579.92441959283
2291,291036.11253413523
2292,367588.0930231686
2293,354140.65338268783
2294,312209.2054603206
2295,395258.59029620304
2296,226692.38765394257
2297,290221.4168231309
2298,287352.7206573748
2299,309152.47650201514
2300,289036.0837260141
2301,281125.1389207201
2302,255348.41617987037
2303,249183.98418916797
2304,239079.5075730508
2305,190022.96975497983
2306,191631.54088774032
2307,196222.37309290015
2308,218701.1589146353
2309,263363.30250349187
2310,205622.69583028986
2311,212679.7823173761
2312,185589.56269780302
2313,173890.07034990133
2314,187992.5096060898
2315,180098.9324534865
2316,206561.03045838384
2317,186343.4254807717
2318,166882.2975469845
2319,191029.24952501885
2320,188731.70187964814
2321,254552.98956362123
2322,202265.17863343784
2323,193175.88156837516
2324,205981.97700241266
2325,205786.4429270021
2326,189307.867035461
2327,206722.41216546984
2328,217011.90882824792
2329,198667.4491654496
2330,193278.46571563336
2331,305084.67779464216
2332,336041.8100368101
2333,301479.6807959165
2334,246420.82600341027
2335,269061.28145093017
2336,290837.948534584
2337,183658.12949137355
2338,267185.26225939335
2339,235332.85229099088
2340,355095.39255037555
2341,200343.41478338663
2342,244154.22575508163
2343,234138.6088424205
2344,230693.0145470692
2345,240417.89305908617
2346,204873.06687525322
2347,184747.88343109482
2348,233083.35429791466
2349,168462.0016701786
2350,270988.5114146484
2351,226177.35955160053
2352,250989.81187523657
2353,243682.4042203055
2354,143301.84010710905
2355,156934.26667761698
2356,159616.36419432808
